Nombre,Municipio,Departamento,Provincia
PROFESOR SALVADOR MAZZA,PROFESOR SALVADOR MAZZA,GENERAL JOSE DE SAN MARTÍN,SALTA
EL CHORRO,PROFESOR SALVADOR MAZZA,GENERAL JOSE DE SAN MARTÍN,SALTA
EL OCULTO,PROFESOR SALVADOR MAZZA,GENERAL JOSE DE SAN MARTÍN,SALTA
PLAYA ANCHA,PROFESOR SALVADOR MAZZA,GENERAL JOSE DE SAN MARTÍN,SALTA
EL ALGARROBAL,PROFESOR SALVADOR MAZZA,GENERAL JOSE DE SAN MARTÍN,SALTA
CAMPO DURAN,PROFESOR SALVADOR MAZZA,GENERAL JOSE DE SAN MARTÍN,SALTA
LOS YACONES,VAQUEROS,LA CALDERA,SALTA
VAQUEROS,VAQUEROS,LA CALDERA,SALTA
LESSER,VAQUEROS,LA CALDERA,SALTA
SECLANTAS,SECLANTAS,MOLINOS,SALTA
SECLANTAS ADENTRO,SECLANTAS,MOLINOS,SALTA
FRAY LUIS BELTRAN,FRAY LUIS BELTRAN,SAN LORENZO,SANTA FE
LAGUNA LIMPIA,LAGUNA LIMPIA,LIBERTADOR GENERAL SAN MARTÍN,CHACO
CAMPO PHILIPON,MAKALLE,GENERAL DONOVAN,CHACO
MAKALLE,MAKALLE,GENERAL DONOVAN,CHACO
COLONIA PASTORIL,COLONIA PASTORIL,FORMOSA,FORMOSA
BOMBAL,BOMBAL,CONSTITUCION,SANTA FE
CAMPO CUCO,BOMBAL,CONSTITUCION,SANTA FE
COLONIA RAQUEL,COLONIA RAQUEL,CASTELLANOS,SANTA FE
TABOSSI,TABOSSI,PARANA,ENTRE RÍOS
COLONIA GUARAYPO,MONTECARLO,MONTECARLO,MISIONES
LAHARRAGUE,MONTECARLO,MONTECARLO,MISIONES
BARIO ITA,MONTECARLO,MONTECARLO,MISIONES
PUERTO LAHARRAGUE,MONTECARLO,MONTECARLO,MISIONES
GUATAMBU,MONTECARLO,MONTECARLO,MISIONES
BARRIO GUATAMBU,MONTECARLO,MONTECARLO,MISIONES
BARRIO CUATRO BOCAS,MONTECARLO,MONTECARLO,MISIONES
MONTECARLO,MONTECARLO,MONTECARLO,MISIONES
LOMAS DE ZAMORA,LOMAS DE ZAMORA,LOMAS DE ZAMORA,BUENOS AIRES
BANFIELD,LOMAS DE ZAMORA,LOMAS DE ZAMORA,BUENOS AIRES
LLAVALLOL,LOMAS DE ZAMORA,LOMAS DE ZAMORA,BUENOS AIRES
VILLA FIORITO,LOMAS DE ZAMORA,LOMAS DE ZAMORA,BUENOS AIRES
TEMPERLEY,LOMAS DE ZAMORA,LOMAS DE ZAMORA,BUENOS AIRES
VILLA CENTENARIO,LOMAS DE ZAMORA,LOMAS DE ZAMORA,BUENOS AIRES
TURDERA,LOMAS DE ZAMORA,LOMAS DE ZAMORA,BUENOS AIRES
FALUCHO,FALUCHO,REALICO,LA PAMPA
AGUA DEL OVERO,AREA SIN GOBIERNO,CATAN LIL,NEUQUÉN
BELISLE,AREA SIN GOBIERNO,CATAN LIL,NEUQUÉN
CASA DE PIEDRA,AREA SIN GOBIERNO,CATAN LIL,NEUQUÉN
BAJADA DE LOS MOLLES,AREA SIN GOBIERNO,CATAN LIL,NEUQUÉN
EL RINCON,AREA SIN GOBIERNO,CATAN LIL,NEUQUÉN
CATATUN,AREA SIN GOBIERNO,CATAN LIL,NEUQUÉN
CHACAYCO,AREA SIN GOBIERNO,CATAN LIL,NEUQUÉN
CATAN LIL,AREA SIN GOBIERNO,CATAN LIL,NEUQUÉN
LA NEGRA,AREA SIN GOBIERNO,CATAN LIL,NEUQUÉN
LAPA,AREA SIN GOBIERNO,CATAN LIL,NEUQUÉN
MEDIA LUNA,AREA SIN GOBIERNO,CATAN LIL,NEUQUÉN
LAS CORTADERAS,AREA SIN GOBIERNO,CATAN LIL,NEUQUÉN
COSTA DEL CATAN LIL,AREA SIN GOBIERNO,CATAN LIL,NEUQUÉN
ESPINAZO DEL ZORRO,AREA SIN GOBIERNO,CATAN LIL,NEUQUÉN
LOS REMOLINOS,AREA SIN GOBIERNO,CATAN LIL,NEUQUÉN
EL SALITRAL,AREA SIN GOBIERNO,CATAN LIL,NEUQUÉN
EL SAUCE,AREA SIN GOBIERNO,CATAN LIL,NEUQUÉN
LA PICAZA,AREA SIN GOBIERNO,CATAN LIL,NEUQUÉN
PASO BLANCO,MOJONES NORTE,VILLAGUAY,ENTRE RÍOS
MOJONES NORTE,MOJONES NORTE,VILLAGUAY,ENTRE RÍOS
MARIANO MORENO,EL SOBERBIO,GUARANI,MISIONES
MONTEAGUDO,EL SOBERBIO,GUARANI,MISIONES
PEPIRI MINI,EL SOBERBIO,GUARANI,MISIONES
MARTIN GÑEMES,EL SOBERBIO,GUARANI,MISIONES
COLONIA PRIMAVERA,EL SOBERBIO,GUARANI,MISIONES
EL SOBERBIO,EL SOBERBIO,GUARANI,MISIONES
LA BONITA,EL SOBERBIO,GUARANI,MISIONES
ANDRESITO (EL SOBERBIO),EL SOBERBIO,GUARANI,MISIONES
FRAY LUIS BELTRAN,EL SOBERBIO,GUARANI,MISIONES
PICADA GUARANI,EL SOBERBIO,GUARANI,MISIONES
EL BOTON (EL SOBERBIO),EL SOBERBIO,GUARANI,MISIONES
NUEVA (EL SOBERBIO),EL SOBERBIO,GUARANI,MISIONES
ARROYO BONITO (EL SOBERBIO),EL SOBERBIO,GUARANI,MISIONES
EL PALENQUE,COLONIA CRESPO,PARANA,ENTRE RÍOS
COLONIA CRESPO,COLONIA CRESPO,PARANA,ENTRE RÍOS
CARMONA,COLONIA CRESPO,PARANA,ENTRE RÍOS
BUTA RANQUIL,BUTA RANQUIL,PEHUENCHES,NEUQUÉN
AGUADA CHACAYCO,BUTA RANQUIL,PEHUENCHES,NEUQUÉN
LAGUNA AUQUINCO,BUTA RANQUIL,PEHUENCHES,NEUQUÉN
RANQUIL VEGA,BUTA RANQUIL,PEHUENCHES,NEUQUÉN
SAN PEDRO,SAN PEDRO,CAPITAL,SANTIAGO DEL ESTERO
COLONIA SAN JUAN,AREA SIN GOBIERNO,NOGOYA,ENTRE RÍOS
COLONIA LA ESPERANZA,AREA SIN GOBIERNO,NOGOYA,ENTRE RÍOS
COLONIA LA LLAVE,AREA SIN GOBIERNO,NOGOYA,ENTRE RÍOS
ALGARROBITOS,AREA SIN GOBIERNO,NOGOYA,ENTRE RÍOS
CAMPO MICHELOUD,AREA SIN GOBIERNO,NOGOYA,ENTRE RÍOS
COLONIA OFICIAL 21,AREA SIN GOBIERNO,NOGOYA,ENTRE RÍOS
VILLA ADELA,CONCORDIA,CONCORDIA,ENTRE RÍOS
CAMBA PASO,CONCORDIA,CONCORDIA,ENTRE RÍOS
BENITO LEGEREN,CONCORDIA,CONCORDIA,ENTRE RÍOS
LAS TEJAS,CONCORDIA,CONCORDIA,ENTRE RÍOS
VILLA ZORRAQUIN,CONCORDIA,CONCORDIA,ENTRE RÍOS
CONCORDIA,CONCORDIA,CONCORDIA,ENTRE RÍOS
EL COLORADO,EL COLORADO,JUAN F IBARRA,SANTIAGO DEL ESTERO
ISLA DE CAÑAS,ISLA DE CAÑAS,IRUYA,SALTA
LUCIO V. MANSILLA,LUCIO VICTORIO MANSILLA,TULUMBA,CÓRDOBA
MONTEROS,MONTEROS,MONTEROS,TUCUMÁN
ITUZAINGO,ITUZAINGO,LAS COLONIAS,SANTA FE
TALAINI,TALAINI,MINAS,CÓRDOBA
COLONIA BISMARCK,COLONIA BISMARCK,UNION,CÓRDOBA
CARRI LIL,AREA SIN GOBIERNO,ALUMINE,NEUQUÉN
RAHUE,AREA SIN GOBIERNO,ALUMINE,NEUQUÉN
QUILLEN,AREA SIN GOBIERNO,ALUMINE,NEUQUÉN
ABRA ANCHA,AREA SIN GOBIERNO,ALUMINE,NEUQUÉN
CURRUMIL QUILLEN,AREA SIN GOBIERNO,ALUMINE,NEUQUÉN
HARAS PULMARI,AREA SIN GOBIERNO,ALUMINE,NEUQUÉN
QUILCA,AREA SIN GOBIERNO,ALUMINE,NEUQUÉN
LONCO MULA,AREA SIN GOBIERNO,ALUMINE,NEUQUÉN
BARRIO LOS PIONEROS,CAMPANA,CAMPANA,BUENOS AIRES
LOMAS DEL RIO LUJAN,CAMPANA,CAMPANA,BUENOS AIRES
EL MOREJON,CAMPANA,CAMPANA,BUENOS AIRES
ESTACION ESPERIMENTAL DELTA DEL PARANA,CAMPANA,CAMPANA,BUENOS AIRES
BLONDEAU,CAMPANA,CAMPANA,BUENOS AIRES
CHACRAS DEL RIO LUJAN,CAMPANA,CAMPANA,BUENOS AIRES
ALTO LOS CARDALES,CAMPANA,CAMPANA,BUENOS AIRES
LA GRANJA,CAMPANA,CAMPANA,BUENOS AIRES
CAMPANA,CAMPANA,CAMPANA,BUENOS AIRES
ISLA TALAVERA,CAMPANA,CAMPANA,BUENOS AIRES
DOS HERMANAS,LAS MERCEDES,GUALEGUAYCHU,ENTRE RÍOS
LAS MERCEDES,LAS MERCEDES,GUALEGUAYCHU,ENTRE RÍOS
COLONIA 3 DE FEBRERO,ALCARAZ NORTE,LA PAZ,ENTRE RÍOS
COLONIA TABOADA,ALCARAZ NORTE,LA PAZ,ENTRE RÍOS
CAMPO JOURBET,ALCARAZ NORTE,LA PAZ,ENTRE RÍOS
LOS MOLLES,ANCASTI,ANCASTI,CATAMARCA
SAN FRANCISCO,ANCASTI,ANCASTI,CATAMARCA
LOS MOGOTES,ANCASTI,ANCASTI,CATAMARCA
EL COMEDERO,ANCASTI,ANCASTI,CATAMARCA
EL MOJON,ANCASTI,ANCASTI,CATAMARCA
LA MAJADA,ANCASTI,ANCASTI,CATAMARCA
IPIZCA,ANCASTI,ANCASTI,CATAMARCA
AMANA,ANCASTI,ANCASTI,CATAMARCA
CONCEPCION,ANCASTI,ANCASTI,CATAMARCA
SAN JOSE,ANCASTI,ANCASTI,CATAMARCA
LA FALDA,ANCASTI,ANCASTI,CATAMARCA
EL SAUCE,ANCASTI,ANCASTI,CATAMARCA
NAVAGUIN,ANCASTI,ANCASTI,CATAMARCA
ANCASTI,ANCASTI,ANCASTI,CATAMARCA
ANQUINCILA,ANCASTI,ANCASTI,CATAMARCA
POTRERO DE LOS CORDOBA,ANCASTI,ANCASTI,CATAMARCA
EL HUAYCO,ANCASTI,ANCASTI,CATAMARCA
LA CANDELARIA,ANCASTI,ANCASTI,CATAMARCA
CASA ARMADA,ANCASTI,ANCASTI,CATAMARCA
RIO CHICO,ANCASTI,ANCASTI,CATAMARCA
TACANA,ANCASTI,ANCASTI,CATAMARCA
LAS JUNTAS,ANCASTI,ANCASTI,CATAMARCA
RINCO DE IPIZCA,ANCASTI,ANCASTI,CATAMARCA
YERBA BUENA,ANCASTI,ANCASTI,CATAMARCA
EL TALITA,ANCASTI,ANCASTI,CATAMARCA
EL QUEBRACHAL,ANCASTI,ANCASTI,CATAMARCA
LA ESTANCITA,ANCASTI,ANCASTI,CATAMARCA
LOS BULACIOS,ANCASTI,ANCASTI,CATAMARCA
EL TACO,ANCASTI,ANCASTI,CATAMARCA
ADELIA MARIA,ADELIA MARIA,RIO CUARTO,CÓRDOBA
PIAMONTE,PIAMONTE,SAN MARTIN,SANTA FE
COLONIA GENERAL FERRE,CRUZ DE LOS MILAGROS,LAVALLE,CORRIENTES
CRUZ DE LOS MILAGROS,CRUZ DE LOS MILAGROS,LAVALLE,CORRIENTES
CEBOLLAS,BELLA VISTA,BELLA VISTA,CORRIENTES
LOMAS ESTE,BELLA VISTA,BELLA VISTA,CORRIENTES
CARRIZAL NORTE,BELLA VISTA,BELLA VISTA,CORRIENTES
LOMAS NORTE,BELLA VISTA,BELLA VISTA,CORRIENTES
LOMAS SUR,BELLA VISTA,BELLA VISTA,CORRIENTES
MUCHAS ISLAS,BELLA VISTA,BELLA VISTA,CORRIENTES
LAS GARZAS,BELLA VISTA,BELLA VISTA,CORRIENTES
COLONIA PROGRESO,BELLA VISTA,BELLA VISTA,CORRIENTES
ISLA ALTA,BELLA VISTA,BELLA VISTA,CORRIENTES
RAICES NORTE,BELLA VISTA,BELLA VISTA,CORRIENTES
BELLA VISTA,BELLA VISTA,BELLA VISTA,CORRIENTES
JUAN DIAZ,BELLA VISTA,BELLA VISTA,CORRIENTES
DESMOCHADO,BELLA VISTA,BELLA VISTA,CORRIENTES
WENCESLAO ESCALANTE,WENCESLAO ESCALANTE,UNION,CÓRDOBA
LOS MOLINOS,LOS MOLINOS,CASEROS,SANTA FE
CAMPO FORESSI,LOS MOLINOS,CASEROS,SANTA FE
PUEBLO BRUGO,PUEBLO BRUGO,PARANA,ENTRE RÍOS
LAS CHACRAS MARAYES,CAUCETE,CAUCETE,SAN JUAN
POZO DE LOS ALGARROBOS,CAUCETE,CAUCETE,SAN JUAN
LAS LIEBRES,CAUCETE,CAUCETE,SAN JUAN
BARRIO JUSTO P. CASTRO IV,CAUCETE,CAUCETE,SAN JUAN
VILLA INDEPENDENCIA,CAUCETE,CAUCETE,SAN JUAN
MARAYES,CAUCETE,CAUCETE,SAN JUAN
DIVISORIA,CAUCETE,CAUCETE,SAN JUAN
EL RINCON,CAUCETE,CAUCETE,SAN JUAN
LAS TALAS,CAUCETE,CAUCETE,SAN JUAN
LOS MEDANOS,CAUCETE,CAUCETE,SAN JUAN
LA PUNTILLA,CAUCETE,CAUCETE,SAN JUAN
LAGUNA SECA,CAUCETE,CAUCETE,SAN JUAN
PIE DE PALO,CAUCETE,CAUCETE,SAN JUAN
LAS CHACRAS,CAUCETE,CAUCETE,SAN JUAN
BERMEJO,CAUCETE,CAUCETE,SAN JUAN
VALLECITO,CAUCETE,CAUCETE,SAN JUAN
CAUCETE,CAUCETE,CAUCETE,SAN JUAN
SAN ISIDRO,AGUAS CALIENTES,EL CARMEN,JUJUY
FLEMING,AGUAS CALIENTES,EL CARMEN,JUJUY
AGUAS CALIENTES,AGUAS CALIENTES,EL CARMEN,JUJUY
LAS PICHANAS,AGUAS CALIENTES,EL CARMEN,JUJUY
PILA PARDO,AGUAS CALIENTES,EL CARMEN,JUJUY
RIO SEGUNDO,RIO SEGUNDO,RIO SEGUNDO,CÓRDOBA
POZO LINDO,CAPAYAN,CAPAYAN,CATAMARCA
SAN PEDRO,CAPAYAN,CAPAYAN,CATAMARCA
TRAMPASACHA,CAPAYAN,CAPAYAN,CATAMARCA
CONCEPCION,CAPAYAN,CAPAYAN,CATAMARCA
TELARITOS,CAPAYAN,CAPAYAN,CATAMARCA
CAPAYAN,CAPAYAN,CAPAYAN,CATAMARCA
EL MILAGRO,CAPAYAN,CAPAYAN,CATAMARCA
EL QUEMADO,CAPAYAN,CAPAYAN,CATAMARCA
CARRANZA,CAPAYAN,CAPAYAN,CATAMARCA
LAS ANIMAS,CAPAYAN,CAPAYAN,CATAMARCA
LA LIBERTAD,CAPAYAN,CAPAYAN,CATAMARCA
EL CARRIZAL,CAPAYAN,CAPAYAN,CATAMARCA
BALDE DE LA PUNTA,CAPAYAN,CAPAYAN,CATAMARCA
SAN MARTIN,CAPAYAN,CAPAYAN,CATAMARCA
ADOLFO E. CARRANZA,CAPAYAN,CAPAYAN,CATAMARCA
PUESTO NUEVO,CAPAYAN,CAPAYAN,CATAMARCA
LAS PALMAS,CAPAYAN,CAPAYAN,CATAMARCA
LAS BREAS,CAPAYAN,CAPAYAN,CATAMARCA
CHUMBICHA,CAPAYAN,CAPAYAN,CATAMARCA
JUAN JORBA,JUAN JORBA,GENERAL PEDERNERA,SAN LUIS
INGENIERO FOSTER,LA MARUJA,RANCUL,LA PAMPA
LA MARUJA,LA MARUJA,RANCUL,LA PAMPA
LOBOCO,LA MARUJA,RANCUL,LA PAMPA
COLONIA LA JOYA,ESTACION LIBAROS,URUGUAY,ENTRE RÍOS
LIBAROS,ESTACION LIBAROS,URUGUAY,ENTRE RÍOS
ESTACION ESCRIÑA,ESTACION ESCRIÑA,GUALEGUAYCHU,ENTRE RÍOS
SAN GUILLERMO,SAN GUILLERMO,SAN CRISTOBAL,SANTA FE
RINCON SANTA MARIA,ITUZAINGO,ITUZAINGO,CORRIENTES
BUENA VISTA,ITUZAINGO,ITUZAINGO,CORRIENTES
PUERTO VALLE,ITUZAINGO,ITUZAINGO,CORRIENTES
ISLA APIPE CHICO,ITUZAINGO,ITUZAINGO,CORRIENTES
CAA CARAI,ITUZAINGO,ITUZAINGO,CORRIENTES
LIBERTAD,ITUZAINGO,ITUZAINGO,CORRIENTES
ITUZAINGO,ITUZAINGO,ITUZAINGO,CORRIENTES
PASO MORENO,ITUZAINGO,ITUZAINGO,CORRIENTES
LOS ROBLES,SAN BLAS DE LOS SAUCES,SAN BLAS DE LOS SAUCES,LA RIOJA
ANDOLUCAS,SAN BLAS DE LOS SAUCES,SAN BLAS DE LOS SAUCES,LA RIOJA
SHAQUI,SAN BLAS DE LOS SAUCES,SAN BLAS DE LOS SAUCES,LA RIOJA
LAS TALAS,SAN BLAS DE LOS SAUCES,SAN BLAS DE LOS SAUCES,LA RIOJA
ALPASINCHE,SAN BLAS DE LOS SAUCES,SAN BLAS DE LOS SAUCES,LA RIOJA
CUIPAN,SAN BLAS DE LOS SAUCES,SAN BLAS DE LOS SAUCES,LA RIOJA
TUYUBIL,SAN BLAS DE LOS SAUCES,SAN BLAS DE LOS SAUCES,LA RIOJA
EL RETIRO,SAN BLAS DE LOS SAUCES,SAN BLAS DE LOS SAUCES,LA RIOJA
CHAUPIHUASI,SAN BLAS DE LOS SAUCES,SAN BLAS DE LOS SAUCES,LA RIOJA
SALICAS,SAN BLAS DE LOS SAUCES,SAN BLAS DE LOS SAUCES,LA RIOJA
SAN BLAS,SAN BLAS DE LOS SAUCES,SAN BLAS DE LOS SAUCES,LA RIOJA
AMUSCHINA,SAN BLAS DE LOS SAUCES,SAN BLAS DE LOS SAUCES,LA RIOJA
SURIYACO,SAN BLAS DE LOS SAUCES,SAN BLAS DE LOS SAUCES,LA RIOJA
CERES,CERES,SAN CRISTOBAL,SANTA FE
OJOS DE AGUA,OJOS DE AGUA,ÑORQUINCO,RÍO NEGRO
LIPETREN,OJOS DE AGUA,ÑORQUINCO,RÍO NEGRO
YUQUICHE,OJOS DE AGUA,ÑORQUINCO,RÍO NEGRO
BAGUAL,BAGUAL,GOBERNADOR DUPUY,SAN LUIS
SAN JOSE DE OTAMENDI,GENERAL ALVARADO,GENERAL ALVARADO,BUENOS AIRES
MIRAMAR,GENERAL ALVARADO,GENERAL ALVARADO,BUENOS AIRES
LAS PIEDRITAS,GENERAL ALVARADO,GENERAL ALVARADO,BUENOS AIRES
LA BALLENERA,GENERAL ALVARADO,GENERAL ALVARADO,BUENOS AIRES
ESTANCIA LA TOTO,GENERAL ALVARADO,GENERAL ALVARADO,BUENOS AIRES
COMANDANTE NICANOR OTAMENDI,GENERAL ALVARADO,GENERAL ALVARADO,BUENOS AIRES
MECHONGUE,GENERAL ALVARADO,GENERAL ALVARADO,BUENOS AIRES
LA REFORMA,GENERAL ALVARADO,GENERAL ALVARADO,BUENOS AIRES
LA EUFEMIA,GENERAL ALVARADO,GENERAL ALVARADO,BUENOS AIRES
MAR DEL SUR,GENERAL ALVARADO,GENERAL ALVARADO,BUENOS AIRES
CENTINELA DEL MAR,GENERAL ALVARADO,GENERAL ALVARADO,BUENOS AIRES
VILLA EL TALA,AREA SIN GOBIERNO,CALAMUCHITA,CÓRDOBA
MONSALVO,AREA SIN GOBIERNO,CALAMUCHITA,CÓRDOBA
LA CASCADA,AREA SIN GOBIERNO,CALAMUCHITA,CÓRDOBA
VILLA ALPINA,AREA SIN GOBIERNO,CALAMUCHITA,CÓRDOBA
CERRO CHAMPAQUI,AREA SIN GOBIERNO,CALAMUCHITA,CÓRDOBA
ARROYO SAN ANTONIO,AREA SIN GOBIERNO,CALAMUCHITA,CÓRDOBA
EL CANO,AREA SIN GOBIERNO,CALAMUCHITA,CÓRDOBA
SOL DE MAYO,AREA SIN GOBIERNO,CALAMUCHITA,CÓRDOBA
LA DORMIDA,AREA SIN GOBIERNO,CALAMUCHITA,CÓRDOBA
ATOS PAMPA,AREA SIN GOBIERNO,CALAMUCHITA,CÓRDOBA
LAS LAGUNITAS,AREA SIN GOBIERNO,CALAMUCHITA,CÓRDOBA
COLONIA SAN ISIDRO,AREA SIN GOBIERNO,LAISHI,FORMOSA
CANDIA,AREA SIN GOBIERNO,LAISHI,FORMOSA
COLONIA SAN ANTONIO,AREA SIN GOBIERNO,LAISHI,FORMOSA
COLONIA EL DORADO,AREA SIN GOBIERNO,LAISHI,FORMOSA
HERTELENDY,AREA SIN GOBIERNO,LAISHI,FORMOSA
PASO POLENTA,AREA SIN GOBIERNO,LAISHI,FORMOSA
POSTA DEL SALADO,AREA SIN GOBIERNO,LAISHI,FORMOSA
GUAYACANTY,AREA SIN GOBIERNO,LAISHI,FORMOSA
ESTERITO,AREA SIN GOBIERNO,LAISHI,FORMOSA
COLONIA LAGUNA GOBERNADOR,AREA SIN GOBIERNO,LAISHI,FORMOSA
TRES MOJONES,AREA SIN GOBIERNO,LAISHI,FORMOSA
LA PLAYA,AREA SIN GOBIERNO,LAISHI,FORMOSA
COLONIA EL NARANJITO,AREA SIN GOBIERNO,LAISHI,FORMOSA
COGORNO,AREA SIN GOBIERNO,LAISHI,FORMOSA
RIACHO LINDO,AREA SIN GOBIERNO,LAISHI,FORMOSA
EL CERRITO,AREA SIN GOBIERNO,LAISHI,FORMOSA
COLONIA CANO,AREA SIN GOBIERNO,LAISHI,FORMOSA
EL MBIGUA,AREA SIN GOBIERNO,LAISHI,FORMOSA
KILOMETRO 100,AREA SIN GOBIERNO,LAISHI,FORMOSA
POTRERO DE LOS CABALLOS,AREA SIN GOBIERNO,LAISHI,FORMOSA
EL ANGELITO,AREA SIN GOBIERNO,LAISHI,FORMOSA
PUERTA MISION,AREA SIN GOBIERNO,LAISHI,FORMOSA
PRESIDENTE YRIGOYEN,AREA SIN GOBIERNO,LAISHI,FORMOSA
ISLA BANCO ORTELLADO,AREA SIN GOBIERNO,LAISHI,FORMOSA
MAGLIETTI,AREA SIN GOBIERNO,LAISHI,FORMOSA
COLONIA YATAY,AREA SIN GOBIERNO,LAISHI,FORMOSA
LA LUISA,AREA SIN GOBIERNO,LAISHI,FORMOSA
KILOMETRO 117,AREA SIN GOBIERNO,LAISHI,FORMOSA
AROCENA,AROCENA,SAN JERONIMO,SANTA FE
BARRIO EL PACAA - BARRIO COMIPINI,AROCENA,SAN JERONIMO,SANTA FE
COLONIA BELGRANO,VILLA MINETTI,9 DE JULIO,SANTA FE
COLONIA EL DICHOSO,VILLA MINETTI,9 DE JULIO,SANTA FE
COLONIA LA HIEDRA,VILLA MINETTI,9 DE JULIO,SANTA FE
FORTIN ATAHUALPA,VILLA MINETTI,9 DE JULIO,SANTA FE
COLONIA EL MATE,VILLA MINETTI,9 DE JULIO,SANTA FE
VILLA MINETTI,VILLA MINETTI,9 DE JULIO,SANTA FE
ESTANCIA LOS GUASUNCHOS,VILLA MINETTI,9 DE JULIO,SANTA FE
CAMPO SAN ISIDORO,VILLA MINETTI,9 DE JULIO,SANTA FE
EMPALME RUTA 91,VILLA MINETTI,9 DE JULIO,SANTA FE
COLONIA LA AVANZADA,VILLA MINETTI,9 DE JULIO,SANTA FE
COLONIA LAS PICHANAS,COLONIA LAS PICHANAS,SAN JUSTO,CÓRDOBA
CAMPO GARAY,JUAN DE GARAY,9 DE JULIO,SANTA FE
HOCKER,HOCKER,COLON,ENTRE RÍOS
LAS PAJITAS,ESTACION RAICES,VILLAGUAY,ENTRE RÍOS
ESTACION RAICES,ESTACION RAICES,VILLAGUAY,ENTRE RÍOS
DISTRITO RAICES,ESTACION RAICES,VILLAGUAY,ENTRE RÍOS
COLONIA OFICIAL 2,ESTACION RAICES,VILLAGUAY,ENTRE RÍOS
LOS ALTARES,LOS ALTARES,PASO DE INDIOS,CHUBUT
CUCHILLA REDONDA,CUCHILLA REDONDA,GUALEGUAYCHU,ENTRE RÍOS
DISTRITO CUCHILLA REDONDA,CUCHILLA REDONDA,GUALEGUAYCHU,ENTRE RÍOS
LAS VARAS,LAS VARAS,SAN JUSTO,CÓRDOBA
TABAY,TABAY,CONCEPCION,CORRIENTES
EL PINDO,TABAY,CONCEPCION,CORRIENTES
SANTA TERESITA,TABAY,CONCEPCION,CORRIENTES
URDINARRAIN,URDINARRAIN,GUALEGUAYCHU,ENTRE RÍOS
COLONIA LA FLORIDA,URDINARRAIN,GUALEGUAYCHU,ENTRE RÍOS
PUERTO GENERAL SAN MARTIN,PUERTO GENERAL SAN MARTIN,SAN LORENZO,SANTA FE
BELLA VISTA,PUERTO GENERAL SAN MARTIN,SAN LORENZO,SANTA FE
AEROPUERTO INTERNACIONAL EZEIZA,EZEIZA,EZEIZA,BUENOS AIRES
JOSE MARIA EZEIZA,EZEIZA,EZEIZA,BUENOS AIRES
TRISTAN SUAREZ,EZEIZA,EZEIZA,BUENOS AIRES
LA UNION,EZEIZA,EZEIZA,BUENOS AIRES
CANNING,EZEIZA,EZEIZA,BUENOS AIRES
CARLOS SPEGAZZINI,EZEIZA,EZEIZA,BUENOS AIRES
EL PORVENIR,EZEIZA,EZEIZA,BUENOS AIRES
BARRANCAS COLORADAS,MARIA GRANDE 2°,PARANA,ENTRE RÍOS
CHAJAN,CHAJAN,RIO CUARTO,CÓRDOBA
COLONIA URDANIZ,AREA SIN GOBIERNO,GOBERNADOR DUPUY,SAN LUIS
MARTIN DE LOYOLA,AREA SIN GOBIERNO,GOBERNADOR DUPUY,SAN LUIS
COLONIA CALZADA,AREA SIN GOBIERNO,GOBERNADOR DUPUY,SAN LUIS
LA ESTRELLA,AREA SIN GOBIERNO,GOBERNADOR DUPUY,SAN LUIS
EL RODEO,AREA SIN GOBIERNO,GOBERNADOR DUPUY,SAN LUIS
FRISIA,AREA SIN GOBIERNO,GOBERNADOR DUPUY,SAN LUIS
EL AGUILA,AREA SIN GOBIERNO,GOBERNADOR DUPUY,SAN LUIS
LOS OVEROS,AREA SIN GOBIERNO,GOBERNADOR DUPUY,SAN LUIS
NAHUEL MAPA,AREA SIN GOBIERNO,GOBERNADOR DUPUY,SAN LUIS
LA MAROMA,AREA SIN GOBIERNO,GOBERNADOR DUPUY,SAN LUIS
NUEVA CONSTITUCION,AREA SIN GOBIERNO,GOBERNADOR DUPUY,SAN LUIS
LA VERDE,AREA SIN GOBIERNO,GOBERNADOR DUPUY,SAN LUIS
PEREZ,PEREZ,ROSARIO,SANTA FE
VILLA AMERICA,PEREZ,ROSARIO,SANTA FE
TAQUIMILAN,TAQUIMILAN,ÑORQUIN,NEUQUÉN
TAQUIMILAN ARRIBA,TAQUIMILAN,ÑORQUIN,NEUQUÉN
DARWIN,DARWIN,AVELLANEDA,RÍO NEGRO
CANDIOTI,CANDIOTI,LA CAPITAL,SANTA FE
EL PUEBLITO,DON CRISTOBAL PRIMERO,NOGOYA,ENTRE RÍOS
RIO CHICO,RIO CHICO,ÑORQUINCO,RÍO NEGRO
LA HIGUERA,PACLIN,PACLIN,CATAMARCA
TIERRA VERDE,PACLIN,PACLIN,CATAMARCA
LAS LAJAS,PACLIN,PACLIN,CATAMARCA
VILLA DE BALCOZNA,PACLIN,PACLIN,CATAMARCA
PALO LABRADO,PACLIN,PACLIN,CATAMARCA
SUMAMPA,PACLIN,PACLIN,CATAMARCA
LA MERCED,PACLIN,PACLIN,CATAMARCA
MONTE POTRERO,PACLIN,PACLIN,CATAMARCA
SAN ANTONIO,PACLIN,PACLIN,CATAMARCA
EL BASTIDOR,PACLIN,PACLIN,CATAMARCA
LA VIÑA,PACLIN,PACLIN,CATAMARCA
VILLA COLLANTES,PACLIN,PACLIN,CATAMARCA
SANTA BARBARA,PACLIN,PACLIN,CATAMARCA
